SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Oct 30 15:24:12 GMT+01:00 2024
User: opid29s
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: HR+C0133
Integration Time (usec): 30000 (HR+C0133)
Spectra Averaged: 20 (HR+C0133)
Boxcar Smoothing: 0 (HR+C0133)
Correct for Electrical Dark: No (HR+C0133)
Strobe/Lamp Enabled: No (HR+C0133)
Correct for Detector Non-linearity: No (HR+C0133)
Correct for Stray Light: No (HR+C0133)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
227.28	1.415
227.75	1.380
228.22	1.511
228.70	1.299
229.17	1.180
229.64	1.367
230.11	1.321
230.58	1.438
231.05	1.501
231.52	1.354
231.99	1.474
232.47	1.500
232.94	1.566
233.41	1.409
233.88	1.358
234.35	1.424
234.82	1.388
235.29	1.398
235.76	1.364
236.23	1.304
236.71	1.408
237.18	1.326
237.65	1.275
238.12	1.226
238.59	1.186
239.06	1.215
239.53	1.128
240.00	1.035
240.47	0.996
240.94	0.936
241.41	0.910
241.88	0.873
242.36	0.843
242.83	0.839
243.30	0.797
243.77	0.761
244.24	0.742
244.71	0.746
245.18	0.735
245.65	0.713
246.12	0.700
246.59	0.691
247.06	0.677
247.53	0.687
248.00	0.678
248.47	0.675
248.94	0.662
249.41	0.657
249.88	0.661
250.35	0.655
250.82	0.660
251.29	0.657
251.76	0.665
252.23	0.676
252.70	0.664
253.17	0.659
253.64	0.675
254.11	0.668
254.58	0.673
255.05	0.666
255.52	0.670
255.99	0.668
256.46	0.671
256.93	0.690
257.40	0.692
257.87	0.694
258.34	0.705
258.81	0.702
259.28	0.708
259.75	0.708
260.22	0.712
260.69	0.718
261.16	0.717
261.63	0.722
262.10	0.721
262.57	0.724
263.04	0.737
263.51	0.741
263.98	0.751
264.45	0.755
264.92	0.765
265.39	0.775
265.86	0.765
266.32	0.772
266.79	0.775
267.26	0.779
267.73	0.798
268.20	0.800
268.67	0.804
269.14	0.804
269.61	0.803
270.08	0.815
270.55	0.813
271.02	0.825
271.49	0.840
271.96	0.839
272.42	0.856
272.89	0.854
273.36	0.861
273.83	0.866
274.30	0.867
274.77	0.874
275.24	0.873
275.71	0.880
276.18	0.885
276.64	0.880
277.11	0.888
277.58	0.895
278.05	0.899
278.52	0.909
278.99	0.906
279.46	0.895
279.92	0.887
280.39	0.886
280.86	0.885
281.33	0.885
281.80	0.896
282.27	0.877
282.74	0.863
283.20	0.877
283.67	0.859
284.14	0.851
284.61	0.845
285.08	0.830
285.55	0.820
286.01	0.804
286.48	0.793
286.95	0.789
287.42	0.765
287.89	0.765
288.36	0.742
288.82	0.731
289.29	0.721
289.76	0.701
290.23	0.686
290.70	0.669
291.16	0.651
291.63	0.636
292.10	0.612
292.57	0.595
293.03	0.578
293.50	0.570
293.97	0.559
294.44	0.541
294.91	0.531
295.37	0.521
295.84	0.520
296.31	0.519
296.78	0.510
297.24	0.505
297.71	0.497
298.18	0.493
298.65	0.492
299.12	0.482
299.58	0.483
300.05	0.477
300.52	0.470
300.98	0.467
301.45	0.463
301.92	0.462
302.39	0.457
302.85	0.455
303.32	0.457
303.79	0.451
304.26	0.450
304.72	0.448
305.19	0.444
305.66	0.444
306.13	0.439
306.59	0.443
307.06	0.443
307.53	0.440
307.99	0.446
308.46	0.440
308.93	0.441
309.39	0.441
309.86	0.435
310.33	0.439
310.80	0.436
311.26	0.432
311.73	0.434
312.20	0.432
312.66	0.434
313.13	0.434
313.60	0.436
314.06	0.431
314.53	0.432
315.00	0.435
315.46	0.431
315.93	0.428
316.40	0.432
316.86	0.431
317.33	0.433
317.80	0.432
318.26	0.427
318.73	0.431
319.20	0.432
319.66	0.431
320.13	0.428
320.59	0.421
321.06	0.429
321.53	0.430
321.99	0.428
322.46	0.428
322.93	0.430
323.39	0.432
323.86	0.430
324.32	0.433
324.79	0.434
325.26	0.432
325.72	0.433
326.19	0.427
326.65	0.431
327.12	0.438
327.59	0.435
328.05	0.438
328.52	0.435
328.98	0.435
329.45	0.440
329.92	0.435
330.38	0.438
330.85	0.439
331.31	0.442
331.78	0.435
332.24	0.437
332.71	0.443
333.18	0.443
333.64	0.445
334.11	0.449
334.57	0.446
335.04	0.446
335.50	0.440
335.97	0.446
336.43	0.458
336.90	0.451
337.37	0.456
337.83	0.464
338.30	0.461
338.76	0.467
339.23	0.465
339.69	0.470
340.16	0.474
340.62	0.474
341.09	0.476
341.55	0.477
342.02	0.485
342.48	0.488
342.95	0.489
343.41	0.496
343.88	0.497
344.34	0.504
344.81	0.506
345.27	0.506
345.74	0.517
346.20	0.521
346.67	0.522
347.13	0.525
347.60	0.529
348.06	0.540
348.53	0.547
348.99	0.553
349.46	0.564
349.92	0.564
350.39	0.569
350.85	0.573
351.32	0.579
351.78	0.590
352.25	0.598
352.71	0.606
353.18	0.606
353.64	0.611
354.10	0.621
354.57	0.624
355.03	0.632
355.50	0.640
355.96	0.642
356.43	0.650
356.89	0.658
357.35	0.666
357.82	0.670
358.28	0.676
358.75	0.691
359.21	0.693
359.68	0.697
360.14	0.711
360.60	0.716
361.07	0.725
361.53	0.726
362.00	0.743
362.46	0.751
362.92	0.759
363.39	0.770
363.85	0.775
364.32	0.779
364.78	0.788
365.24	0.779
365.71	0.799
366.17	0.805
366.64	0.808
367.10	0.823
367.56	0.823
368.03	0.832
368.49	0.836
368.95	0.842
369.42	0.848
369.88	0.848
370.35	0.860
370.81	0.858
371.27	0.869
371.74	0.877
372.20	0.871
372.66	0.874
373.13	0.885
373.59	0.893
374.05	0.901
374.52	0.896
374.98	0.906
375.44	0.918
375.91	0.917
376.37	0.913
376.83	0.922
377.30	0.941
377.76	0.937
378.22	0.938
378.69	0.950
379.15	0.947
379.61	0.949
380.08	0.951
380.54	0.955
381.00	0.963
381.46	0.957
381.93	0.963
382.39	0.974
382.85	0.965
383.32	0.966
383.78	0.965
384.24	0.976
384.70	0.971
385.17	0.966
385.63	0.975
386.09	0.979
386.56	0.976
387.02	0.978
387.48	0.975
387.94	0.976
388.41	0.977
388.87	0.974
389.33	0.975
389.79	0.966
390.26	0.970
390.72	0.963
391.18	0.956
391.64	0.961
392.11	0.957
392.57	0.955
393.03	0.954
393.49	0.950
393.95	0.945
394.42	0.938
394.88	0.936
395.34	0.933
395.80	0.929
396.27	0.921
396.73	0.914
397.19	0.913
397.65	0.907
398.11	0.894
398.58	0.888
399.04	0.875
399.50	0.871
399.96	0.866
400.42	0.853
400.89	0.849
401.35	0.843
401.81	0.833
402.27	0.825
402.73	0.812
403.20	0.801
403.66	0.791
404.12	0.781
404.58	0.778
405.04	0.765
405.50	0.755
405.97	0.747
406.43	0.739
406.89	0.731
407.35	0.720
407.81	0.712
408.27	0.706
408.73	0.696
409.20	0.686
409.66	0.675
410.12	0.670
410.58	0.663
411.04	0.652
411.50	0.646
411.96	0.637
412.43	0.627
412.89	0.621
413.35	0.614
413.81	0.610
414.27	0.594
414.73	0.590
415.19	0.588
415.65	0.580
416.11	0.573
416.58	0.567
417.04	0.560
417.50	0.550
417.96	0.545
418.42	0.541
418.88	0.537
419.34	0.533
419.80	0.528
420.26	0.520
420.72	0.514
421.18	0.511
421.64	0.508
422.11	0.501
422.57	0.497
423.03	0.495
423.49	0.489
423.95	0.485
424.41	0.480
424.87	0.474
425.33	0.470
425.79	0.469
426.25	0.464
426.71	0.460
427.17	0.457
427.63	0.454
428.09	0.453
428.55	0.448
429.01	0.444
429.47	0.441
429.93	0.439
430.39	0.439
430.85	0.437
431.31	0.432
431.77	0.430
432.23	0.428
432.69	0.427
433.16	0.422
433.62	0.424
434.08	0.423
434.54	0.421
435.00	0.422
435.46	0.416
435.92	0.413
436.38	0.414
436.83	0.411
437.29	0.408
437.75	0.405
438.21	0.402
438.67	0.403
439.13	0.405
439.59	0.402
440.05	0.401
440.51	0.399
440.97	0.394
441.43	0.394
441.89	0.392
442.35	0.386
442.81	0.383
443.27	0.384
443.73	0.385
444.19	0.382
444.65	0.378
445.11	0.375
445.57	0.372
446.03	0.369
446.49	0.368
446.95	0.366
447.41	0.363
447.86	0.358
448.32	0.355
448.78	0.355
449.24	0.356
449.70	0.354
450.16	0.351
450.62	0.347
451.08	0.346
451.54	0.342
452.00	0.337
452.46	0.339
452.91	0.335
453.37	0.333
453.83	0.330
454.29	0.330
454.75	0.329
455.21	0.325
455.67	0.323
456.13	0.320
456.59	0.317
457.04	0.317
457.50	0.313
457.96	0.312
458.42	0.312
458.88	0.309
459.34	0.307
459.80	0.307
460.26	0.303
460.71	0.301
461.17	0.297
461.63	0.296
462.09	0.293
462.55	0.288
463.01	0.287
463.46	0.286
463.92	0.284
464.38	0.280
464.84	0.279
465.30	0.278
465.76	0.273
466.21	0.270
466.67	0.268
467.13	0.265
467.59	0.260
468.05	0.259
468.51	0.257
468.96	0.255
469.42	0.252
469.88	0.248
470.34	0.244
470.80	0.241
471.25	0.238
471.71	0.235
472.17	0.233
472.63	0.230
473.08	0.225
473.54	0.222
474.00	0.220
474.46	0.216
474.92	0.212
475.37	0.211
475.83	0.208
476.29	0.203
476.75	0.200
477.20	0.196
477.66	0.194
478.12	0.193
478.58	0.191
479.03	0.186
479.49	0.183
479.95	0.181
480.41	0.179
480.86	0.175
481.32	0.172
481.78	0.171
482.24	0.171
482.69	0.168
483.15	0.164
483.61	0.162
484.07	0.159
484.52	0.157
484.98	0.156
485.44	0.153
485.89	0.150
486.35	0.149
486.81	0.147
487.27	0.148
487.72	0.146
488.18	0.144
488.64	0.142
489.09	0.141
489.55	0.139
490.01	0.140
490.46	0.138
490.92	0.137
491.38	0.137
491.83	0.135
492.29	0.133
492.75	0.131
493.20	0.130
493.66	0.130
494.12	0.127
494.57	0.126
495.03	0.124
495.49	0.123
495.94	0.120
496.40	0.120
496.86	0.119
497.31	0.119
497.77	0.119
498.23	0.117
498.68	0.115
499.14	0.113
499.60	0.114
500.05	0.114
500.51	0.112
500.97	0.112
501.42	0.111
501.88	0.109
502.33	0.110
502.79	0.107
503.25	0.106
503.70	0.106
504.16	0.107
504.61	0.107
505.07	0.106
505.53	0.106
505.98	0.106
506.44	0.105
506.89	0.104
507.35	0.104
507.81	0.104
508.26	0.102
508.72	0.101
509.17	0.102
509.63	0.101
510.09	0.101
510.54	0.101
511.00	0.100
511.45	0.100
511.91	0.102
512.36	0.101
512.82	0.101
513.28	0.102
513.73	0.102
514.19	0.100
514.64	0.101
515.10	0.101
515.55	0.100
516.01	0.101
516.46	0.102
516.92	0.102
517.37	0.102
517.83	0.099
518.28	0.098
518.74	0.098
519.20	0.098
519.65	0.098
520.11	0.097
520.56	0.097
521.02	0.098
521.47	0.098
521.93	0.099
522.38	0.097
522.84	0.098
523.29	0.097
523.75	0.096
524.20	0.099
524.66	0.097
525.11	0.098
525.57	0.100
526.02	0.101
526.48	0.099
526.93	0.099
527.39	0.099
527.84	0.099
528.29	0.100
528.75	0.099
529.20	0.099
529.66	0.100
530.11	0.101
530.57	0.099
531.02	0.100
531.48	0.101
531.93	0.101
532.39	0.100
532.84	0.102
533.30	0.103
533.75	0.099
534.20	0.100
534.66	0.102
535.11	0.101
535.57	0.103
536.02	0.103
536.48	0.103
536.93	0.102
537.38	0.102
537.84	0.103
538.29	0.104
538.75	0.104
539.20	0.103
539.66	0.103
540.11	0.104
540.56	0.107
541.02	0.105
541.47	0.105
541.93	0.106
542.38	0.108
542.83	0.106
543.29	0.107
543.74	0.108
544.19	0.108
544.65	0.108
545.10	0.109
545.56	0.111
546.01	0.113
546.46	0.112
546.92	0.112
547.37	0.113
547.82	0.113
548.28	0.115
548.73	0.116
549.19	0.116
549.64	0.117
550.09	0.117
550.55	0.117
551.00	0.118
551.45	0.119
551.91	0.122
552.36	0.121
552.81	0.122
553.27	0.123
553.72	0.123
554.17	0.125
554.63	0.124
555.08	0.126
555.53	0.126
555.99	0.127
556.44	0.131
556.89	0.133
557.34	0.133
557.80	0.135
558.25	0.135
558.70	0.138
559.16	0.137
559.61	0.138
560.06	0.141
560.52	0.144
560.97	0.144
561.42	0.145
561.87	0.145
562.33	0.147
562.78	0.147
563.23	0.151
563.69	0.154
564.14	0.153
564.59	0.153
565.04	0.153
565.50	0.156
565.95	0.159
566.40	0.160
566.85	0.163
567.31	0.165
567.76	0.167
568.21	0.165
568.66	0.169
569.12	0.170
569.57	0.172
570.02	0.176
570.47	0.175
570.93	0.175
571.38	0.180
571.83	0.180
572.28	0.178
572.73	0.180
573.19	0.183
573.64	0.189
574.09	0.190
574.54	0.191
574.99	0.192
575.45	0.191
575.90	0.193
576.35	0.196
576.80	0.199
577.25	0.201
577.71	0.204
578.16	0.205
578.61	0.206
579.06	0.205
579.51	0.208
579.97	0.214
580.42	0.216
580.87	0.215
581.32	0.218
581.77	0.217
582.22	0.218
582.68	0.220
583.13	0.224
583.58	0.227
584.03	0.231
584.48	0.230
584.93	0.232
585.39	0.233
585.84	0.237
586.29	0.240
586.74	0.240
587.19	0.242
587.64	0.243
588.09	0.244
588.55	0.245
589.00	0.248
589.45	0.252
589.90	0.254
590.35	0.259
590.80	0.260
591.25	0.262
591.70	0.263
592.15	0.267
592.61	0.271
593.06	0.272
593.51	0.273
593.96	0.275
594.41	0.280
594.86	0.282
595.31	0.287
595.76	0.290
596.21	0.292
596.66	0.292
597.12	0.295
597.57	0.300
598.02	0.306
598.47	0.309
598.92	0.314
599.37	0.315
599.82	0.319
600.27	0.319
600.72	0.320
601.17	0.326
601.62	0.328
602.07	0.329
602.52	0.332
602.97	0.335
603.42	0.339
603.87	0.342
604.32	0.346
604.78	0.349
605.23	0.351
605.68	0.357
606.13	0.362
606.58	0.363
607.03	0.366
607.48	0.373
607.93	0.381
608.38	0.381
608.83	0.383
609.28	0.389
609.73	0.393
610.18	0.398
610.63	0.401
611.08	0.405
611.53	0.409
611.98	0.415
612.43	0.417
612.88	0.421
613.33	0.428
613.78	0.432
614.23	0.436
614.68	0.440
615.13	0.444
615.58	0.447
616.03	0.452
616.48	0.453
616.93	0.457
617.38	0.462
617.83	0.467
618.27	0.473
618.72	0.476
619.17	0.481
619.62	0.488
620.07	0.490
620.52	0.495
620.97	0.498
621.42	0.501
621.87	0.501
622.32	0.505
622.77	0.512
623.22	0.517
623.67	0.518
624.12	0.517
624.57	0.518
625.02	0.522
625.47	0.525
625.91	0.527
626.36	0.530
626.81	0.532
627.26	0.535
627.71	0.537
628.16	0.538
628.61	0.539
629.06	0.544
629.51	0.549
629.96	0.549
630.40	0.551
630.85	0.553
631.30	0.555
631.75	0.556
632.20	0.558
632.65	0.557
633.10	0.559
633.55	0.560
633.99	0.559
634.44	0.558
634.89	0.557
635.34	0.560
635.79	0.560
636.24	0.563
636.69	0.562
637.14	0.562
637.58	0.563
638.03	0.564
638.48	0.566
638.93	0.567
639.38	0.569
639.83	0.570
640.27	0.571
640.72	0.569
641.17	0.567
641.62	0.569
642.07	0.572
642.52	0.573
642.96	0.575
643.41	0.576
643.86	0.576
644.31	0.576
644.76	0.578
645.20	0.578
645.65	0.581
646.10	0.585
646.55	0.586
647.00	0.586
647.44	0.585
647.89	0.589
648.34	0.593
648.79	0.594
649.24	0.597
649.68	0.599
650.13	0.600
650.58	0.598
651.03	0.602
651.47	0.606
651.92	0.608
652.37	0.610
652.82	0.614
653.27	0.617
653.71	0.616
654.16	0.619
654.61	0.620
655.06	0.619
655.50	0.622
655.95	0.627
656.40	0.629
656.84	0.632
657.29	0.635
657.74	0.639
658.19	0.641
658.63	0.645
659.08	0.650
659.53	0.656
659.98	0.654
660.42	0.655
660.87	0.655
661.32	0.657
661.76	0.657
662.21	0.661
662.66	0.665
663.11	0.669
663.55	0.670
664.00	0.671
664.45	0.675
664.89	0.679
665.34	0.681
665.79	0.685
666.23	0.690
666.68	0.692
667.13	0.693
667.57	0.695
668.02	0.702
668.47	0.707
668.91	0.709
669.36	0.710
669.81	0.711
670.25	0.713
670.70	0.714
671.15	0.716
671.59	0.721
672.04	0.723
672.49	0.725
672.93	0.725
673.38	0.729
673.83	0.735
674.27	0.735
674.72	0.736
675.17	0.742
675.61	0.747
676.06	0.750
676.50	0.750
676.95	0.752
677.40	0.754
677.84	0.753
678.29	0.760
678.74	0.763
679.18	0.763
679.63	0.770
680.07	0.772
680.52	0.772
680.97	0.773
681.41	0.774
681.86	0.776
682.30	0.779
682.75	0.780
683.20	0.781
683.64	0.781
684.09	0.785
684.53	0.782
684.98	0.782
685.42	0.788
685.87	0.792
686.32	0.795
686.76	0.792
687.21	0.795
687.65	0.796
688.10	0.792
688.54	0.795
688.99	0.791
689.44	0.790
689.88	0.791
690.33	0.789
690.77	0.791
691.22	0.791
691.66	0.792
692.11	0.792
692.55	0.785
693.00	0.785
693.44	0.783
693.89	0.780
694.33	0.780
694.78	0.775
695.22	0.773
695.67	0.769
696.11	0.768
696.56	0.768
697.00	0.764
697.45	0.757
697.89	0.751
698.34	0.746
698.78	0.744
699.23	0.739
699.67	0.737
700.12	0.732
700.56	0.726
701.01	0.723
701.45	0.720
701.90	0.717
702.34	0.707
702.79	0.701
703.23	0.697
703.68	0.688
704.12	0.680
704.57	0.671
705.01	0.666
705.46	0.660
705.90	0.653
706.35	0.639
706.79	0.633
707.23	0.628
707.68	0.616
708.12	0.604
708.57	0.596
709.01	0.592
709.46	0.584
709.90	0.572
710.35	0.566
710.79	0.560
711.23	0.551
711.68	0.541
712.12	0.528
712.57	0.518
713.01	0.510
713.45	0.503
713.90	0.492
714.34	0.488
714.79	0.481
715.23	0.472
715.67	0.465
716.12	0.453
716.56	0.443
717.01	0.433
717.45	0.425
717.89	0.417
718.34	0.408
718.78	0.398
719.23	0.387
719.67	0.378
720.11	0.372
720.56	0.363
721.00	0.354
721.44	0.347
721.89	0.340
722.33	0.330
722.78	0.326
723.22	0.321
723.66	0.313
724.11	0.305
724.55	0.296
724.99	0.287
725.44	0.283
725.88	0.278
726.32	0.272
726.77	0.266
727.21	0.260
727.65	0.255
728.10	0.248
728.54	0.242
728.98	0.239
729.43	0.233
729.87	0.228
730.31	0.226
730.76	0.223
731.20	0.216
731.64	0.212
732.08	0.209
732.53	0.209
732.97	0.204
733.41	0.196
733.86	0.192
734.30	0.191
734.74	0.190
735.18	0.188
735.63	0.184
736.07	0.179
736.51	0.176
736.96	0.174
737.40	0.173
737.84	0.171
738.28	0.171
738.73	0.170
739.17	0.170
739.61	0.169
740.05	0.165
740.50	0.162
740.94	0.162
741.38	0.165
741.82	0.163
742.27	0.161
742.71	0.160
743.15	0.159
743.59	0.158
744.04	0.157
744.48	0.158
744.92	0.161
745.36	0.159
745.81	0.159
746.25	0.159
746.69	0.158
747.13	0.157
747.57	0.157
748.02	0.158
748.46	0.160
748.90	0.158
749.34	0.159
749.78	0.160
750.23	0.159
750.67	0.157
751.11	0.156
751.55	0.158
751.99	0.156
752.44	0.154
752.88	0.157
753.32	0.158
753.76	0.156
754.20	0.153
754.65	0.153
755.09	0.152
755.53	0.151
755.97	0.152
756.41	0.155
756.85	0.154
757.29	0.152
757.74	0.152
758.18	0.148
758.62	0.146
759.06	0.147
759.50	0.148
759.94	0.143
760.39	0.143
760.83	0.145
761.27	0.144
761.71	0.141
762.15	0.140
762.59	0.138
763.03	0.136
763.47	0.138
763.92	0.136
764.36	0.135
764.80	0.133
765.24	0.129
765.68	0.126
766.12	0.125
766.56	0.123
767.00	0.119
767.44	0.118
767.88	0.114
768.33	0.114
768.77	0.115
769.21	0.114
769.65	0.110
770.09	0.106
770.53	0.105
770.97	0.100
771.41	0.096
771.85	0.093
772.29	0.088
772.73	0.088
773.17	0.088
773.61	0.085
774.06	0.084
774.50	0.081
774.94	0.081
775.38	0.078
775.82	0.072
776.26	0.070
776.70	0.070
777.14	0.069
777.58	0.063
778.02	0.061
778.46	0.059
778.90	0.054
779.34	0.049
779.78	0.049
780.22	0.049
780.66	0.046
781.10	0.047
781.54	0.045
781.98	0.040
782.42	0.040
782.86	0.041
783.30	0.040
783.74	0.037
784.18	0.034
784.62	0.031
785.06	0.029
785.50	0.028
785.94	0.027
786.38	0.024
786.82	0.020
787.26	0.019
787.70	0.018
788.14	0.015
788.58	0.014
789.02	0.011
789.46	0.010
789.90	0.010
790.34	0.012
790.78	0.011
791.22	0.009
791.66	0.010
792.10	0.006
792.54	0.007
792.98	0.008
793.42	0.007
793.86	0.003
794.29	0.004
794.73	0.001
795.17	-0.001
795.61	-0.004
796.05	-0.006
796.49	-0.005
796.93	-0.005
797.37	-0.007
797.81	-0.008
798.25	-0.006
798.69	-0.008
799.13	-0.009
799.57	-0.006
800.00	-0.007
800.44	-0.007
800.88	-0.007
801.32	-0.008
801.76	-0.009
802.20	-0.011
802.64	-0.011
803.08	-0.007
803.52	-0.008
803.96	-0.009
804.39	-0.011
804.83	-0.013
805.27	-0.011
805.71	-0.011
806.15	-0.012
806.59	-0.012
807.03	-0.011
807.47	-0.011
807.90	-0.012
808.34	-0.013
808.78	-0.018
809.22	-0.018
809.66	-0.017
810.10	-0.021
810.53	-0.024
810.97	-0.023
811.41	-0.024
811.85	-0.024
812.29	-0.024
812.73	-0.026
813.16	-0.024
813.60	-0.024
814.04	-0.024
814.48	-0.024
814.92	-0.025
815.36	-0.023
815.79	-0.018
816.23	-0.016
816.67	-0.020
817.11	-0.022
817.55	-0.024
817.98	-0.027
818.42	-0.028
818.86	-0.029
819.30	-0.028
819.74	-0.026
820.17	-0.025
820.61	-0.024
821.05	-0.025
821.49	-0.025
821.93	-0.023
822.36	-0.023
822.80	-0.025
823.24	-0.025
823.68	-0.024
824.11	-0.024
824.55	-0.027
824.99	-0.028
825.43	-0.027
825.86	-0.029
826.30	-0.030
826.74	-0.031
827.18	-0.031
827.61	-0.033
828.05	-0.035
828.49	-0.033
828.93	-0.034
829.36	-0.035
829.80	-0.034
830.24	-0.032
830.68	-0.033
831.11	-0.033
831.55	-0.031
831.99	-0.032
832.42	-0.031
832.86	-0.030
833.30	-0.032
833.74	-0.035
834.17	-0.038
834.61	-0.040
835.05	-0.039
835.48	-0.040
835.92	-0.040
836.36	-0.037
836.79	-0.037
837.23	-0.037
837.67	-0.036
838.11	-0.038
838.54	-0.039
838.98	-0.038
839.42	-0.037
839.85	-0.037
840.29	-0.038
840.73	-0.039
841.16	-0.040
841.60	-0.041
842.04	-0.042
842.47	-0.040
842.91	-0.033
843.35	-0.033
843.78	-0.033
844.22	-0.035
844.65	-0.037
845.09	-0.038
845.53	-0.040
845.96	-0.040
846.40	-0.039
846.84	-0.038
847.27	-0.038
847.71	-0.042
848.15	-0.046
848.58	-0.047
849.02	-0.045
849.45	-0.043
849.89	-0.042
850.33	-0.041
850.76	-0.039
851.20	-0.043
851.63	-0.043
852.07	-0.040
852.51	-0.041
852.94	-0.041
853.38	-0.040
853.81	-0.044
854.25	-0.048
854.69	-0.045
855.12	-0.043
855.56	-0.044
855.99	-0.047
856.43	-0.049
856.86	-0.049
857.30	-0.048
857.74	-0.049
858.17	-0.048
858.61	-0.050
859.04	-0.053
859.48	-0.055
859.91	-0.056
860.35	-0.055
860.78	-0.053
861.22	-0.054
861.66	-0.052
862.09	-0.050
862.53	-0.049
862.96	-0.050
863.40	-0.051
863.83	-0.050
864.27	-0.052
864.70	-0.051
865.14	-0.048
865.57	-0.048
866.01	-0.047
866.44	-0.046
866.88	-0.047
867.31	-0.049
867.75	-0.051
868.18	-0.050
868.62	-0.051
869.05	-0.051
869.49	-0.051
869.92	-0.049
870.36	-0.048
870.79	-0.051
871.23	-0.052
871.66	-0.054
872.10	-0.055
872.53	-0.054
872.97	-0.051
873.40	-0.052
873.84	-0.054
874.27	-0.056
874.71	-0.053
875.14	-0.050
875.58	-0.050
876.01	-0.051
876.45	-0.050
876.88	-0.050
877.31	-0.052
877.75	-0.053
878.18	-0.054
878.62	-0.056
879.05	-0.056
879.49	-0.055
879.92	-0.057
880.36	-0.057
880.79	-0.056
881.22	-0.057
881.66	-0.057
882.09	-0.057
882.53	-0.055
882.96	-0.053
883.39	-0.053
883.83	-0.053
884.26	-0.053
884.70	-0.052
885.13	-0.051
885.57	-0.051
886.00	-0.051
886.43	-0.051
886.87	-0.051
887.30	-0.051
887.74	-0.052
888.17	-0.053
888.60	-0.055
889.04	-0.055
889.47	-0.054
889.90	-0.055
890.34	-0.056
890.77	-0.058
891.21	-0.061
891.64	-0.061
892.07	-0.058
892.51	-0.055
892.94	-0.054
893.37	-0.054
893.81	-0.055
894.24	-0.057
894.67	-0.056
895.11	-0.056
895.54	-0.055
895.97	-0.052
896.41	-0.051
896.84	-0.053
897.27	-0.054
897.71	-0.057
898.14	-0.057
898.57	-0.054
899.01	-0.053
899.44	-0.053
899.87	-0.055
900.31	-0.054
900.74	-0.053
901.17	-0.052
901.61	-0.052
902.04	-0.052
902.47	-0.051
902.91	-0.051
903.34	-0.050
903.77	-0.050
904.20	-0.051
904.64	-0.053
905.07	-0.055
905.50	-0.058
905.94	-0.057
906.37	-0.056
906.80	-0.056
907.23	-0.056
907.67	-0.054
908.10	-0.053
908.53	-0.052
908.96	-0.052
909.40	-0.056
909.83	-0.061
910.26	-0.064
910.69	-0.066
911.13	-0.066
911.56	-0.065
911.99	-0.066
912.42	-0.063
912.86	-0.062
913.29	-0.061
913.72	-0.061
914.15	-0.058
914.59	-0.059
915.02	-0.060
915.45	-0.062
915.88	-0.063
916.31	-0.064
916.75	-0.063
917.18	-0.063
917.61	-0.066
918.04	-0.065
918.48	-0.065
918.91	-0.065
919.34	-0.065
919.77	-0.065
